"genus","species","stateProvince","decimalLatitude","decimalLongitude","eventDate"
"Corvus","Corvus brachyrhynchos","Massachusetts","41.673977","-70.93145",2019-04-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.50707","-71.02362",2022-05-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.856564","-70.94804",2020-09-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.6841","-70.919945",2018-06-15
"Corvus","Corvus corax","Massachusetts","41.95124","-70.866325",2018-09-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2022-01-30
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2019-04-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.633118","-70.88542",2016-09-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.633118","-70.88542",2018-10-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.86938","-70.77506",2018-03-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.932","-70.83015",2022-08-31
"Corvus","Corvus brachyrhynchos","Massachusetts","41.689163","-70.73281",2018-08-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.633488","-70.86906",2018-11-17
"Corvus","Corvus ossifragus","Massachusetts","41.969433","-70.75688",2015-06-09
"Corvus","Corvus ossifragus","Massachusetts","41.945","-70.879",2016-03-29
"Corvus","Corvus brachyrhynchos","Massachusetts","41.693874","-70.7565",2014-12-07
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2021-03-13
"Corvus","Corvus brachyrhynchos","Massachusetts","41.580193","-71.0875",2021-02-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.50707","-71.02362",2014-08-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.721107","-70.76707",2019-04-06
"Corvus","Corvus ossifragus","Massachusetts","41.789234","-71.12523",2021-07-30
"Corvus","Corvus brachyrhynchos","Massachusetts","41.646687","-70.875084",2021-01-03
"Corvus","Corvus ossifragus","Massachusetts","41.59098","-70.97773",2021-11-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.635975","-70.83718",2021-03-30
"Corvus","Corvus corax","Massachusetts","41.516533","-71.110855",2021-10-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.67747","-70.71711",2018-03-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.648594","-70.824905",2020-06-07
"Corvus","Corvus brachyrhynchos","Massachusetts","41.856586","-70.774765",2016-03-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.54485","-71.02943",2014-03-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.515625","-71.10028",2019-12-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.604195","-71.11547",2020-06-04
"Corvus","Corvus ossifragus","Massachusetts","41.910645","-70.72947",2022-05-13
"Corvus","Corvus brachyrhynchos","Massachusetts","41.8835","-70.97919",2020-07-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.652603","-70.91233",2021-05-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.67747","-70.71711",2022-04-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.516533","-71.110855",2019-11-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.5501","-71.12561",2022-12-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2014-10-24
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2020-04-20
"Corvus","Corvus corax","Massachusetts","41.945","-70.879",2015-10-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.79682","-71.12055",2017-04-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.781796","-70.89871",2018-09-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.652603","-70.91233",2022-05-07
"Corvus","Corvus brachyrhynchos","Massachusetts","41.950512","-70.71475",2019-01-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.693356","-70.78565",2014-08-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.673977","-70.93145",2019-05-06
"Corvus","Corvus ossifragus","Massachusetts","41.969433","-70.75688",2022-07-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.513252","-71.01395",2020-06-20
"Corvus","Corvus ossifragus","Massachusetts","41.929054","-70.817696",2021-03-14
"Corvus","Corvus ossifragus","Massachusetts","41.619473","-70.91376",2022-09-29
"Corvus","Corvus brachyrhynchos","Massachusetts","41.516533","-71.110855",2020-09-09
"Corvus","Corvus ossifragus","Massachusetts","41.65781","-70.81936",2020-04-12
"Corvus","Corvus corax","Massachusetts","41.789234","-71.12523",2019-10-18
"Corvus","Corvus ossifragus","Massachusetts","41.817627","-70.90792",2014-03-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2021-09-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.516533","-71.110855",2017-05-09
"Corvus","Corvus ossifragus","Massachusetts","41.929054","-70.817696",2014-06-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.714684","-70.74645",2020-06-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.67184","-70.911",2020-06-07
"Corvus","Corvus brachyrhynchos","Massachusetts","41.64189","-70.86561",2021-12-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.96316","-70.893745",2017-06-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.627895","-70.978386",2022-05-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.835133","-70.91006",2017-09-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59119","-70.96029",2022-12-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2022-10-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.74736","-71.075096",2022-07-30
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59098","-70.97773",2020-09-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.695614","-70.72832",2021-10-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59098","-70.97773",2021-09-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59119","-70.96029",2016-02-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.595287","-71.1158",2018-09-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.53987","-70.97799",2022-03-20
"Corvus","Corvus corax","Massachusetts","41.8835","-70.97919",2020-08-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.530396","-71.12002",2016-05-12
"Corvus","Corvus corax","Massachusetts","41.87792","-70.75881",2017-10-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2016-10-16
"Corvus","Corvus ossifragus","Massachusetts","41.6402","-70.88781",2022-03-27
"Corvus","Corvus brachyrhynchos","Massachusetts","41.64505","-70.768715",2017-03-30
"Corvus","Corvus brachyrhynchos","Massachusetts","41.86481","-70.97039",2020-12-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.633118","-70.88542",2017-10-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.625076","-70.90296",2021-02-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.737503","-70.84186",2014-03-24
"Corvus","Corvus brachyrhynchos","Massachusetts","41.64112","-70.84729",2021-05-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.535534","-70.96919",2022-01-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.604195","-71.11547",2020-04-26
"Corvus","Corvus ossifragus","Massachusetts","41.63473","-70.89272",2021-10-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.714684","-70.74645",2020-03-07
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63215","-70.95314",2022-10-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.67184","-70.911",2020-10-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.82495","-70.9029",2021-01-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2022-09-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.50707","-71.02362",2021-06-30
"Corvus","Corvus ossifragus","Massachusetts","41.637817","-71.0014",2022-12-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.50707","-71.02362",2022-04-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2021-04-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2021-06-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2016-09-25
"Corvus","Corvus corax","Massachusetts","41.856586","-70.774765",2017-01-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.96316","-70.893745",2017-06-25
"Corvus","Corvus ossifragus","Massachusetts","41.88085","-70.90247",2017-03-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2017-02-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.769775","-71.027985",2017-06-04
"Corvus","Corvus brachyrhynchos","Massachusetts","41.737503","-70.84186",2016-10-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.70358","-70.763",2020-12-07
"Corvus","Corvus brachyrhynchos","Massachusetts","41.58512","-70.82197",2022-06-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59689","-70.85543",2017-12-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.65257","-70.90987",2022-05-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.929054","-70.817696",2014-06-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.74894","-70.86089",2016-10-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2019-06-02
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63683","-70.84972",2020-11-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52712","-70.985756",2017-11-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.56941","-71.006355",2021-01-10
"Corvus","Corvus ossifragus","Massachusetts","41.856586","-70.774765",2018-04-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.78321","-70.93258",2021-08-17
"Corvus","Corvus ossifragus","Massachusetts","41.63473","-70.89272",2017-04-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.96316","-70.893745",2021-01-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.673977","-70.93145",2019-05-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.856586","-70.774765",2019-01-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.61361","-71.05736",2017-07-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.77546","-70.711395",2021-12-04
"Corvus","Corvus brachyrhynchos","Massachusetts","41.714684","-70.74645",2020-04-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.84547","-71.11074",2021-12-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.929054","-70.817696",2021-04-24
"Corvus","Corvus brachyrhynchos","Massachusetts","41.811756","-71.10631",2021-12-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2017-03-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.6981","-71.01971",2022-02-12
"Corvus","Corvus ossifragus","Massachusetts","41.892372","-70.719795",2014-04-04
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2017-06-03
"Corvus","Corvus ossifragus","Massachusetts","41.93427","-71.09814",2022-04-25
"Corvus","Corvus corax","Massachusetts","41.51298","-71.022575",2020-10-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.772606","-71.12056",2021-12-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.754814","-70.76233",2019-06-30
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2021-04-11
"Corvus","Corvus corax","Massachusetts","41.78405","-70.93254",2014-11-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.79682","-71.12055",2019-04-23
"Corvus","Corvus corax","Massachusetts","41.516533","-71.110855",2018-03-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2020-11-29
"Corvus","Corvus brachyrhynchos","Massachusetts","41.895058","-70.95876",2019-03-24
"Corvus","Corvus brachyrhynchos","Massachusetts","41.60559","-71.03587",2021-01-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2019-04-15
"Corvus","Corvus ossifragus","Massachusetts","41.885956","-70.91707",2014-03-15
"Corvus","Corvus ossifragus","Massachusetts","41.918907","-71.088425",2021-07-24
"Corvus","Corvus brachyrhynchos","Massachusetts","41.81955","-70.868774",2019-07-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.673977","-70.93145",2019-07-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2016-09-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.661648","-70.77249",2018-12-08
"Corvus","Corvus ossifragus","Massachusetts","41.910645","-70.72947",2022-05-29
"Corvus","Corvus brachyrhynchos","Massachusetts","41.65781","-70.81936",2017-07-17
"Corvus","Corvus brachyrhynchos","Massachusetts","41.929054","-70.817696",2021-03-24
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2019-02-11
"Corvus","Corvus ossifragus","Massachusetts","41.94187","-71.108665",2021-02-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2021-08-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2014-11-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.53987","-70.97799",2022-02-21
"Corvus","Corvus corax","Massachusetts","41.52712","-70.985756",2022-03-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.633118","-70.88542",2017-10-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2021-09-27
"Corvus","Corvus brachyrhynchos","Massachusetts","41.856564","-70.94804",2022-01-02
"Corvus","Corvus brachyrhynchos","Massachusetts","41.702316","-70.779076",2017-02-26
"Corvus","Corvus brachyrhynchos","Massachusetts","41.620144","-70.96272",2021-07-23
"Corvus","Corvus ossifragus","Massachusetts","41.694798","-70.73388",2020-06-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.620476","-70.85535",2020-06-29
"Corvus","Corvus brachyrhynchos","Massachusetts","41.93427","-71.09814",2022-05-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.619305","-70.913345",2020-03-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.518154","-71.06841",2014-03-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.856586","-70.774765",2018-04-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52712","-70.985756",2021-02-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.845345","-71.11097",2017-02-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.87448","-70.76793",2015-11-27
"Corvus","Corvus brachyrhynchos","Massachusetts","41.532127","-71.005905",2021-02-06
"Corvus","Corvus corax","Massachusetts","41.81531","-70.719185",2016-03-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.75027","-70.862206",2021-04-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.79891","-71.05686",2022-03-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.865612","-70.774796",2018-03-17
"Corvus","Corvus corax","Massachusetts","41.969433","-70.75688",2021-03-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2018-02-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.64162","-70.941185",2021-06-13
"Corvus","Corvus brachyrhynchos","Massachusetts","41.910645","-70.72947",2018-06-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.58009","-71.01514",2022-10-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.64168","-70.9982",2016-05-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.539196","-70.94471",2021-11-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.506134","-71.05545",2021-08-07
"Corvus","Corvus brachyrhynchos","Massachusetts","41.96316","-70.893745",2014-08-12
"Corvus","Corvus corax","Massachusetts","41.94632","-70.890656",2020-01-08
"Corvus","Corvus ossifragus","Massachusetts","41.671696","-70.818405",2019-04-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.522507","-70.98821",2018-02-06
"Corvus","Corvus corax","Massachusetts","41.548855","-70.95455",2021-12-04
"Corvus","Corvus brachyrhynchos","Massachusetts","41.856586","-70.774765",2017-01-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.748672","-70.808655",2019-04-25
"Corvus","Corvus corax","Massachusetts","41.625076","-70.90296",2022-12-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.835037","-71.10748",2018-01-29
"Corvus","Corvus brachyrhynchos","Massachusetts","41.625076","-70.90296",2022-01-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.717983","-70.85391",2017-06-17
"Corvus","Corvus corax","Massachusetts","41.884106","-70.74369",2022-11-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52205","-71.00971",2020-07-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.583885","-70.9519",2020-08-03
"Corvus","Corvus ossifragus","Massachusetts","41.69928","-70.76929",2021-05-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2017-08-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.714684","-70.74645",2017-05-05
"Corvus","Corvus ossifragus","Massachusetts","41.68759","-70.908936",2019-06-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59492","-70.84338",2017-04-23
"Corvus","Corvus corax","Massachusetts","41.59492","-70.84338",2019-01-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.76516","-70.750305",2016-03-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.50707","-71.02362",2021-10-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.817627","-70.90792",2022-11-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2015-04-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.929054","-70.817696",2017-03-31
"Corvus","Corvus corax","Massachusetts","41.715317","-71.11808",2021-11-24
"Corvus","Corvus ossifragus","Massachusetts","41.68009","-70.91668",2022-03-30
"Corvus","Corvus brachyrhynchos","Massachusetts","41.580994","-70.96917",2022-11-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2018-08-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.57222","-71.033875",2022-02-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.87792","-70.75881",2017-10-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63168","-70.99112",2019-01-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.57074","-71.104",2017-12-29
"Corvus","Corvus brachyrhynchos","Massachusetts","41.591698","-70.97949",2017-12-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52352","-71.03473",2018-04-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.594486","-70.967",2020-05-26
"Corvus","Corvus ossifragus","Massachusetts","41.63473","-70.89272",2018-06-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.507072","-71.08873",2015-04-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.540234","-70.943756",2020-01-14
"Corvus","Corvus ossifragus","Massachusetts","41.886227","-70.72677",2019-03-27
"Corvus","Corvus brachyrhynchos","Massachusetts","41.714684","-70.74645",2020-04-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.6841","-70.919945",2019-03-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.506134","-71.05545",2021-05-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.856586","-70.774765",2015-11-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2021-10-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.65003","-70.98745",2022-11-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.55698","-70.95523",2020-05-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.96316","-70.893745",2016-07-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.56941","-71.006355",2020-10-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.793987","-71.030655",2021-04-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.597645","-70.86227",2020-05-04
"Corvus","Corvus brachyrhynchos","Massachusetts","41.72135","-71.12016",2018-11-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2020-04-28
"Corvus","Corvus corax","Massachusetts","41.702316","-70.779076",2019-11-16
"Corvus","Corvus ossifragus","Massachusetts","41.72135","-71.12016",2018-09-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.697678","-70.74372",2016-08-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2021-11-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.950768","-70.79902",2021-05-18
"Corvus","Corvus corax","Massachusetts","41.575478","-70.97729",2021-11-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52712","-70.985756",2020-11-14
"Corvus","Corvus brachyrhynchos","Massachusetts","41.793987","-71.030655",2021-01-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.590515","-70.978035",2018-09-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.96316","-70.893745",2020-01-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.604195","-71.11547",2020-04-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.73665","-71.10353",2014-05-25
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2021-03-24
"Corvus","Corvus brachyrhynchos","Massachusetts","41.720417","-70.75801",2019-05-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.919044","-71.06382",2016-09-17
"Corvus","Corvus ossifragus","Massachusetts","41.789234","-71.12523",2021-02-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.929054","-70.817696",2021-04-09
"Corvus","Corvus ossifragus","Massachusetts","41.71188","-71.12639",2016-08-23
"Corvus","Corvus ossifragus","Massachusetts","41.786724","-70.75205",2021-03-22
"Corvus","Corvus brachyrhynchos","Massachusetts","41.720417","-70.75801",2021-04-14
"Corvus","Corvus corax","Massachusetts","41.652603","-70.91233",2021-01-23
"Corvus","Corvus corax","Massachusetts","41.872803","-71.12591",2022-01-02
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52712","-70.985756",2020-10-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2022-10-21
"Corvus","Corvus brachyrhynchos","Massachusetts","41.539196","-70.94471",2022-05-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.892372","-70.719795",2014-04-02
"Corvus","Corvus brachyrhynchos","Massachusetts","41.793987","-71.030655",2020-01-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.514427","-71.0676",2022-01-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.79682","-71.12055",2016-03-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.594486","-70.967",2022-04-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.552914","-71.004295",2021-06-07
"Corvus","Corvus brachyrhynchos","Massachusetts","41.945","-70.879",2017-10-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.6841","-70.919945",2017-12-24
"Corvus","Corvus brachyrhynchos","Massachusetts","41.633118","-70.88542",2017-10-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.689163","-70.73281",2020-07-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63683","-70.84972",2019-12-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.789234","-71.12523",2019-08-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2018-05-25
"Corvus","Corvus corax","Massachusetts","41.78087","-70.72294",2020-12-15
"Corvus","Corvus ossifragus","Massachusetts","41.786804","-70.860886",2021-05-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.590515","-70.978035",2019-05-30
"Corvus","Corvus brachyrhynchos","Massachusetts","41.68759","-70.908936",2019-03-13
"Corvus","Corvus brachyrhynchos","Massachusetts","41.660515","-70.91292",2014-01-11
"Corvus","Corvus ossifragus","Massachusetts","41.63473","-70.89272",2017-04-23
"Corvus","Corvus ossifragus","Massachusetts","41.513012","-71.01957",2014-03-04
"Corvus","Corvus brachyrhynchos","Massachusetts","41.597645","-70.86227",2021-04-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2022-01-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2022-01-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.79394","-71.07308",2022-04-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.68655","-71.09761",2022-04-04
"Corvus","Corvus corax","Massachusetts","41.751","-71.031",2014-06-01
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2021-04-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2021-08-04
"Corvus","Corvus brachyrhynchos","Massachusetts","41.95132","-70.79828",2022-11-17
"Corvus","Corvus ossifragus","Massachusetts","41.513252","-71.01395",2021-04-10
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2021-03-27
"Corvus","Corvus corax","Massachusetts","41.811756","-71.10631",2021-12-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2020-05-09
"Corvus","Corvus ossifragus","Massachusetts","41.82495","-70.9029",2019-12-29
"Corvus","Corvus ossifragus","Massachusetts","41.748672","-70.808655",2022-06-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.673977","-70.93145",2019-07-29
"Corvus","Corvus brachyrhynchos","Massachusetts","41.52712","-70.985756",2018-04-07
"Corvus","Corvus brachyrhynchos","Massachusetts","41.590515","-70.978035",2018-05-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.59098","-70.97773",2020-08-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2021-03-05
"Corvus","Corvus brachyrhynchos","Massachusetts","41.633488","-70.86906",2020-06-15
"Corvus","Corvus corax","Massachusetts","41.969433","-70.75688",2018-04-09
"Corvus","Corvus brachyrhynchos","Massachusetts","41.597645","-70.86227",2021-03-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.714684","-70.74645",2019-11-12
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2017-05-15
"Corvus","Corvus brachyrhynchos","Massachusetts","41.543217","-71.10247",2018-11-03
"Corvus","Corvus brachyrhynchos","Massachusetts","41.751675","-70.801125",2021-11-20
"Corvus","Corvus brachyrhynchos","Massachusetts","41.625076","-70.90296",2015-03-11
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2019-05-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.642933","-70.84808",2019-03-27
"Corvus","Corvus brachyrhynchos","Massachusetts","41.552914","-71.004295",2021-05-16
"Corvus","Corvus brachyrhynchos","Massachusetts","41.72135","-71.12016",2017-02-28
"Corvus","Corvus brachyrhynchos","Massachusetts","41.673977","-70.93145",2019-03-18
"Corvus","Corvus brachyrhynchos","Massachusetts","41.633118","-70.88542",2019-09-08
"Corvus","Corvus brachyrhynchos","Massachusetts","41.7595","-70.71432",2022-01-22
"Corvus","Corvus ossifragus","Massachusetts","41.87448","-70.76793",2018-04-06
"Corvus","Corvus brachyrhynchos","Massachusetts","41.673977","-70.93145",2019-05-31
"Corvus","Corvus corax","Massachusetts","41.89643","-70.89154",2014-01-09
"Corvus","Corvus ossifragus","Massachusetts","41.6826","-70.90535",2021-05-12
"Corvus","Corvus ossifragus","Massachusetts","41.6841","-70.919945",2022-05-29
"Corvus","Corvus corax","Massachusetts","41.594486","-70.967",2020-12-19
"Corvus","Corvus brachyrhynchos","Massachusetts","41.63473","-70.89272",2019-04-23
"Corvus","Corvus brachyrhynchos","Massachusetts","41.635975","-70.83718",2019-03-17
