STATION,NAME,DATE,AWND,AWND_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT08,WT08_ATTRIBUTES
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-06,3.36,",,W",0.08,",,W",59,",,W",30,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-07,5.14,",,W",0.01,",,W",65,",,W",33,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-08,5.82,",,W",0.32,",,W",59,",,W",43,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-09,13.42,",,W",0.2,",,W",47,",,W",35,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-10,11.41,",,W",0,",,W",62,",,W",34,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-11,7.38,",,W",0.04,",,W",65,",,W",37,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-12,9.84,",,W",0,",,W",59,",,W",39,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-13,8.05,",,W",0,",,W",61,",,W",35,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-14,5.82,",,W",0,"T,,W",68,",,W",31,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-15,5.14,",,W",0.39,",,W",79,",,W",51,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-16,6.04,",,W",0.11,",,W",74,",,W",42,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-17,3.58,",,W",0,",,W",66,",,W",41,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-18,2.01,",,W",0,"T,,W",65,",,W",42,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-19,6.49,",,W",0,",,W",62,",,W",40,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-20,3.58,",,W",0,",,W",64,",,W",35,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-21,5.82,",,W",0,",,W",71,",,W",31,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-22,9.17,",,W",0,",,W",80,",,W",50,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-23,5.37,",,W",0.06,",,W",71,",,W",46,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-24,6.04,",,W",0,"T,,W",64,",,W",44,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-25,2.91,",,W",0.03,",,W",74,",,W",48,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-26,3.8,",,W",0,",,W",82,",,W",53,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-27,8.28,",,W",0,",,W",82,",,W",58,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-28,8.5,",,W",0.21,",,W",80,",,W",65,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-29,10.96,",,W",0.15,",,W",76,",,W",66,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-30,7.38,",,W",0.02,",,W",83,",,W",57,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-05-31,6.71,",,W",0,",,W",71,",,W",52,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-01,4.03,",,W",0,"T,,W",67,",,W",38,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-02,3.36,",,W",0,"T,,W",73,",,W",38,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-03,5.14,",,W",0,",,W",80,",,W",58,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-04,5.14,",,W",0,",,W",87,",,W",56,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-05,6.71,",,W",0.1,",,W",80,",,W",66,",,W",1,",,W",,,1,",,W",,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-06,6.26,",,W",0.44,",,W",85,",,W",62,",,W",,,1,",,W",1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-07,3.8,",,W",0,"T,,W",68,",,W",53,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-08,3.8,",,W",0,",,W",80,",,W",45,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-09,1.79,",,W",0,",,W",83,",,W",50,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-10,5.37,",,W",0,",,W",82,",,W",61,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-11,9.84,",,W",2.26,",,W",76,",,W",67,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-12,3.58,",,W",0,",,W",83,",,W",60,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-13,4.47,",,W",0,",,W",76,",,W",52,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-14,2.91,",,W",0,",,W",72,",,W",46,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-15,4.25,",,W",0,",,W",72,",,W",47,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-16,3.36,",,W",0,",,W",78,",,W",43,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-17,2.91,",,W",0,",,W",82,",,W",45,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-18,5.82,",,W",0,",,W",84,",,W",57,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-19,7.16,",,W",0,",,W",87,",,W",67,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-20,6.71,",,W",0,",,W",90,",,W",66,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-21,4.47,",,W",0,",,W",90,",,W",65,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-22,3.13,",,W",0,",,W",84,",,W",68,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-23,5.59,",,W",0,",,W",87,",,W",66,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-24,6.49,",,W",0,"T,,W",88,",,W",62,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-25,4.47,",,W",0,",,W",88,",,W",57,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-26,4.92,",,W",0,"T,,W",85,",,W",62,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-27,3.36,",,W",0.58,",,W",87,",,W",56,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-28,3.36,",,W",0,"T,,W",87,",,W",63,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-29,3.13,",,W",0.85,",,W",81,",,W",65,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-06-30,2.24,",,W",0.14,",,W",75,",,W",64,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-01,2.24,",,W",0.01,",,W",80,",,W",64,",,W",1,",,W",,,1,",,W",,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-02,3.13,",,W",0,",,W",87,",,W",63,",,W",,,1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-03,4.7,",,W",0,",,W",77,",,W",64,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-04,3.8,",,W",0,",,W",81,",,W",63,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-05,4.92,",,W",0.11,",,W",86,",,W",67,",,W",1,",,W",,,1,",,W",,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-06,2.91,",,W",0,",,W",78,",,W",61,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-07,5.14,",,W",0.01,",,W",79,",,W",62,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-08,6.93,",,W",0.05,",,W",85,",,W",68,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-09,5.14,",,W",0,",,W",90,",,W",67,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-10,7.38,",,W",0.04,",,W",86,",,W",69,",,W",,,1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-11,9.62,",,W",0,"T,,W",87,",,W",75,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-12,7.61,",,W",0,",,W",90,",,W",74,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-13,4.03,",,W",0,",,W",89,",,W",68,",,W",1,",,W",,,1,",,W",,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-14,2.91,",,W",0.01,",,W",82,",,W",63,",,W",,,1,",,W",1,",,W",,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-15,3.58,",,W",0,",,W",78,",,W",54,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-16,3.58,",,W",0,",,W",78,",,W",50,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-17,3.58,",,W",0.33,",,W",75,",,W",55,",,W",,,1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-18,3.58,",,W",0,",,W",91,",,W",64,",,W",,,1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-19,6.93,",,W",0,",,W",93,",,W",66,",,W",,,1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-20,5.82,",,W",0.01,",,W",94,",,W",72,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-21,2.91,",,W",0,",,W",93,",,W",63,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-22,3.36,",,W",0,"T,,W",90,",,W",65,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-23,5.14,",,W",0.33,",,W",91,",,W",73,",,W",1,",,W",,,1,",,W",1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-24,2.01,",,W",0,",,W",86,",,W",65,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-25,2.91,",,W",0,",,W",92,",,W",62,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-26,6.26,",,W",0,",,W",95,",,W",74,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-27,7.16,",,W",,,97,",,W",76,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-28,4.92,",,W",0.59,",,W",99,",,W",73,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-29,3.13,",,W",0,",,W",91,",,W",66,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-30,3.8,",,W",0,",,W",91,",,W",67,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-07-31,1.34,",,W",0,"T,,W",88,",,W",62,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-01,3.58,",,W",0,",,W",92,",,W",60,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-02,7.16,",,W",0,"T,,W",88,",,W",65,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-03,8.5,",,W",0,",,W",94,",,W",72,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-04,9.62,",,W",0.14,",,W",87,",,W",71,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-05,6.71,",,W",0,",,W",91,",,W",66,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-06,2.46,",,W",0,",,W",87,",,W",61,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-07,1.79,",,W",0,"T,,W",84,",,W",60,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-08,2.68,",,W",0,",,W",87,",,W",63,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-09,5.14,",,W",0,",,W",91,",,W",61,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-10,6.26,",,W",0,"T,,W",94,",,W",72,",,W",,,,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-11,7.16,",,W",0,",,W",94,",,W",75,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-12,4.92,",,W",0,",,W",95,",,W",73,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-13,1.34,",,W",0.01,",,W",89,",,W",65,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-14,2.68,",,W",0,",,W",88,",,W",60,",,W",,,1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-15,4.92,",,W",0,"T,,W",73,",,W",60,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-16,4.92,",,W",0.44,",,W",71,",,W",66,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-17,4.47,",,W",0.03,",,W",78,",,W",63,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-18,5.14,",,W",0.15,",,W",86,",,W",61,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-19,2.24,",,W",0,"T,,W",81,",,W",54,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-20,4.03,",,W",0,",,W",83,",,W",50,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-21,6.71,",,W",0,",,W",87,",,W",57,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-22,2.01,",,W",0.09,",,W",91,",,W",62,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-23,3.8,",,W",0,",,W",91,",,W",59,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-24,3.58,",,W",0.06,",,W",91,",,W",68,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-25,5.37,",,W",0,"T,,W",92,",,W",69,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-26,6.26,",,W",0,",,W",78,",,W",54,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-27,2.01,",,W",0.42,",,W",75,",,W",55,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-28,2.01,",,W",0,",,W",84,",,W",61,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-29,5.59,",,W",0.29,",,W",77,",,W",61,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-30,6.04,",,W",0,",,W",81,",,W",49,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-08-31,2.24,",,W",0,",,W",77,",,W",46,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-01,4.7,",,W",0,",,W",80,",,W",50,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-02,4.47,",,W",0.32,",,W",74,",,W",58,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-03,2.01,",,W",0.12,",,W",79,",,W",69,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-04,3.8,",,W",0.18,",,W",89,",,W",60,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-05,4.03,",,W",0,",,W",80,",,W",50,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-06,2.46,",,W",0,",,W",82,",,W",53,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-07,4.47,",,W",0,",,W",81,",,W",54,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-08,2.46,",,W",0,",,W",87,",,W",55,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-09,2.46,",,W",0,",,W",84,",,W",64,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-10,4.03,",,W",0.02,",,W",81,",,W",72,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-11,4.03,",,W",0,",,W",75,",,W",46,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-12,2.91,",,W",0,",,W",72,",,W",41,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-13,3.8,",,W",0,",,W",77,",,W",42,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-14,5.82,",,W",0,",,W",78,",,W",54,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-15,2.46,",,W",0,",,W",68,",,W",42,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-16,6.26,",,W",0,",,W",73,",,W",41,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-17,5.37,",,W",0,",,W",77,",,W",55,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-18,5.82,",,W",0,",,W",67,",,W",47,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-19,3.58,",,W",0,",,W",64,",,W",33,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-20,3.58,",,W",0,",,W",63,",,W",31,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-21,2.91,",,W",0,",,W",66,",,W",31,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-22,5.59,",,W",0,",,W",67,",,W",32,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-23,5.14,",,W",0,",,W",81,",,W",50,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-24,3.13,",,W",0,",,W",80,",,W",46,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-25,1.79,",,W",0,",,W",85,",,W",49,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-26,3.8,",,W",0,",,W",79,",,W",56,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-27,4.25,",,W",0.01,",,W",80,",,W",65,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-28,5.37,",,W",0.09,",,W",78,",,W",67,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-29,5.14,",,W",0,",,W",78,",,W",65,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-09-30,11.63,",,W",0.59,",,W",76,",,W",52,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-01,6.71,",,W",0,",,W",76,",,W",53,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-02,2.01,",,W",0,",,W",70,",,W",41,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-03,1.79,",,W",0,",,W",71,",,W",36,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-04,0.89,",,W",0,"T,,W",70,",,W",35,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-05,0.89,",,W",0.17,",,W",67,",,W",43,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-06,3.8,",,W",0,",,W",70,",,W",39,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-07,9.62,",,W",0.14,",,W",74,",,W",53,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-08,6.49,",,W",0,",,W",65,",,W",36,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-09,3.58,",,W",0,",,W",63,",,W",31,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-10,11.41,",,W",0,",,W",74,",,W",55,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-11,4.03,",,W",0,",,W",66,",,W",41,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-12,4.7,",,W",0,"T,,W",57,",,W",42,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-13,5.82,",,W",1.51,",,W",66,",,W",53,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-14,4.03,",,W",0,",,W",71,",,W",44,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-15,6.71,",,W",0,",,W",74,",,W",41,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-16,6.04,",,W",0.49,",,W",73,",,W",53,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-17,6.04,",,W",1.26,",,W",61,",,W",33,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-18,2.24,",,W",0,"T,,W",64,",,W",30,",,W",,,1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-19,1.12,",,W",0,",,W",67,",,W",34,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-20,1.57,",,W",0.05,",,W",67,",,W",41,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-21,3.8,",,W",0,",,W",74,",,W",60,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-22,2.46,",,W",0,",,W",78,",,W",54,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-23,2.01,",,W",0,",,W",73,",,W",49,",,W",,,1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-24,4.25,",,W",0,",,W",69,",,W",48,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-25,3.8,",,W",0,"T,,W",55,",,W",43,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-26,2.24,",,W",0,",,W",58,",,W",47,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-27,3.36,",,W",0,"T,,W",59,",,W",46,",,W",,,1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-28,2.01,",,W",0.23,",,W",54,",,W",41,",,W",,,1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-29,3.13,",,W",1.29,",,W",49,",,W",41,",,W",,,1,",,W",,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-30,7.61,",,W",0.76,",,W",47,",,W",26,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-10-31,0.89,",,W",0,",,W",46,",,W",19,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-11-01,1.12,",,W",0.77,",,W",53,",,W",34,",,W",1,",,W",,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-11-02,11.41,",,W",0,",,W",45,",,W",35,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-11-03,6.71,",,W",0,"T,,W",47,",,W",24,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2020-11-04,3.8,",,W",0,",,W",57,",,W",29,",,W",,,,,,,,
